place,lat,lon,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban,less_than_hs,less_bachelors,doctorate
IslipCDP_NY,40.7378,-73.2195,20575.0,0.0911,0.9089,65657.0,0.8127,0.013,0.0919,0.0807,0.0207,0.8767,0.049,0.0018,0.1067,0.853,0.1067,0.0631,0.0,missing,missing,missing
Ithacavillage_NE,41.1604,-96.5399,168.0,0.0,1.0,missing,0.7755,0.0,0.1429,0.0408,0.0,0.9643,0.0,0.0408,0.0,0.83,0.13,0.04,0.0,missing,missing,missing
IvanhoeCDP_NC,34.5952,-78.2344,311.0,0.0632,0.9368,22500.0,0.8413,0.0,0.1587,0.0,0.0064,0.2154,0.7074,0.0,0.0868,0.8261,0.1739,0.0,0.0,missing,missing,missing
IxoniaCDP_WI,43.1448,-88.5982,642.0,0.0109,0.9891,missing,0.8898,0.0,0.0367,0.0735,0.0016,0.9891,0.0,0.0,0.0078,0.8589,0.0757,0.0859,0.0,missing,missing,missing
Jacksoncity_MO,37.3799,-89.6581,11947.0,0.0091,0.9909,40412.0,0.9453,0.0068,0.0121,0.0335,0.0056,0.9657,0.0136,0.0023,0.0076,0.863,0.0922,0.0751,0.0,missing,missing,missing
Jacksonporttown_AR,35.641,-91.3089,235.0,0.0271,0.9729,missing,0.9333,0.0,0.0667,0.0,0.0,0.9447,0.0298,0.0,0.0,0.8394,0.0963,0.1101,0.0,0.3333,0.5298,0.0
Jacksontown_LA,30.8376,-91.2144,4130.0,0.0055,0.9945,27455.0,0.9191,0.0077,0.0141,0.0591,0.0039,0.4656,0.523,0.0,0.0034,0.6028,0.3355,0.0764,0.0,0.3959,0.4864,0.0037
Jacksontown_SC,33.3305,-81.79,1625.0,0.0213,0.9787,35924.0,0.9111,0.0163,0.0474,0.0222,0.0031,0.8862,0.0898,0.003,0.0123,0.8196,0.1598,0.0382,0.0,0.1223,0.6515,0.0009
Jacksonvillage_WI,43.3232,-88.1713,4938.0,0.015,0.985,missing,0.9284,0.0077,0.0149,0.049,0.002,0.9852,0.0008,0.0,0.0124,0.9172,0.0488,0.0624,0.0,missing,missing,missing
Jacksonvillecity_NC,34.7596,-77.4098,66715.0,0.0504,0.9496,32544.0,0.8395,0.0373,0.0938,0.0257,0.0207,0.6394,0.2396,0.0037,0.1005,0.8725,0.0605,0.0982,0.0,0.09,0.6291,0.0042
Jakincity_GA,31.0906,-84.9832,157.0,0.0,1.0,missing,0.9545,0.0,0.0455,0.0,0.0,0.707,0.2803,0.0,0.0127,0.8917,0.1083,0.0,0.0,missing,missing,missing
Jamestowncity_KS,39.6,-97.8618,399.0,0.0044,0.9956,29167.0,1.0,0.0,0.0,0.0,0.0025,0.9724,0.0,0.0,0.0,0.8307,0.1406,0.0575,0.0,missing,missing,missing
Jamestowncity_KY,36.9847,-85.0668,1624.0,0.003,0.997,18587.0,0.9674,0.0,0.0267,0.0059,0.0043,0.9489,0.0351,0.0,0.0086,0.7558,0.1888,0.0839,0.0,0.3983,0.4597,0.0026
Jamestowntown_SC,33.2841,-79.6951,97.0,0.0,1.0,16250.0,0.9524,0.0,0.0476,0.0,0.0,0.5567,0.433,0.0,0.0103,0.8356,0.1644,0.0548,0.0,missing,missing,missing
JamulCDP_CA,32.7266,-116.8823,5920.0,0.0866,0.9134,87309.0,0.7478,0.0168,0.1817,0.0287,0.0307,0.8637,0.0213,0.0249,0.1377,0.8287,0.1076,0.0784,0.0,missing,missing,missing
Janesvillecity_IA,42.646,-92.4627,829.0,0.0097,0.9903,40060.0,0.9757,0.0,0.0091,0.0152,0.0036,0.9916,0.0,0.0,0.0024,0.8822,0.0764,0.0494,0.0,0.1319,0.6648,0.0055
Janesvillecity_WI,42.6841,-89.0167,59498.0,0.0238,0.9762,45961.0,0.9257,0.0078,0.0415,0.023,0.0096,0.9527,0.0126,0.002,0.0264,0.8524,0.0959,0.0762,0.0,0.1023,0.606,0.0038
JaralesCDP_NM,34.5998,-106.7679,1434.0,0.0449,0.9551,missing,0.4128,0.0,0.5741,0.0131,0.0028,0.6883,0.0063,0.0,0.6457,0.8165,0.1646,0.0492,0.0,missing,missing,missing
Jarratttown_VA,36.816,-77.4698,589.0,0.0,1.0,32125.0,0.9697,0.0,0.0303,0.0,0.0017,0.6316,0.3599,0.0,0.0,0.8052,0.175,0.0537,0.0,missing,missing,missing
JarrettsvilleCDP_MD,39.602,-76.4724,2756.0,0.0148,0.9852,69632.0,0.9388,0.0089,0.0312,0.0212,0.0029,0.9721,0.0116,0.0,0.0054,0.8961,0.0544,0.0767,0.0,missing,missing,missing
Jaspercity_IN,38.3953,-86.9327,12100.0,0.0285,0.9715,42051.0,0.9286,0.0,0.0378,0.0336,0.004,0.97,0.0025,0.0,0.0337,0.8695,0.0797,0.0681,0.0,0.173,0.5354,0.0
Jaytoncity_TX,33.2493,-100.5748,513.0,0.0,1.0,missing,0.8341,0.0,0.1659,0.0,0.0,0.9669,0.0019,0.0,0.1092,0.7922,0.1758,0.0365,0.0,missing,missing,missing
JedditoCDP_AZ,35.772,-110.127,390.0,0.0,1.0,missing,0.1875,0.0,0.0,0.0,0.0026,0.0641,0.0,0.8125,0.0051,0.8232,0.0808,0.197,0.0,missing,missing,missing
JeffersonCDP_LA,29.9641,-90.1572,11843.0,0.0469,0.9531,32106.0,0.893,0.0059,0.0558,0.0431,0.015,0.7185,0.2347,0.0023,0.0507,0.8234,0.132,0.0708,0.0,0.1953,0.5107,0.0041
JeffersonHeightsCD_NY,42.2354,-73.876,1104.0,0.0248,0.9752,missing,0.9363,0.0,0.0,0.0637,0.0127,0.9574,0.0226,0.0,0.01,0.8069,0.1765,0.0561,0.0,missing,missing,missing
Jeffersonborough_PA,39.8167,-76.8417,631.0,0.0066,0.9934,missing,0.9447,0.0,0.0079,0.0474,0.0,0.9952,0.0016,0.0,0.0032,0.8589,0.0975,0.0622,0.0,missing,missing,missing
Jeffersoncity_GA,34.1267,-83.5903,3825.0,0.0444,0.9556,41146.0,0.9203,0.0113,0.0508,0.0176,0.012,0.8044,0.1605,0.0,0.0421,0.8531,0.1177,0.0451,0.0,0.2848,0.457,0.0032
Jeffersoncity_OR,44.718,-123.0094,2487.0,0.1156,0.8844,40938.0,0.8453,0.0064,0.1432,0.0051,0.0076,0.8183,0.0036,0.0,0.2067,0.8475,0.1036,0.0945,0.0,0.1902,0.604,0.0
Jeffersontown_SC,34.6516,-80.3895,704.0,0.01,0.99,24821.0,0.9862,0.0,0.0,0.0138,0.0,0.6207,0.348,0.0,0.0909,0.8315,0.1498,0.0787,0.0,missing,missing,missing
Jeffersontowncity_KY,38.2061,-85.5736,26633.0,0.0527,0.9473,51999.0,0.9162,0.0117,0.0259,0.0384,0.0177,0.8674,0.0865,0.0077,0.0254,0.8789,0.0733,0.0736,0.0,0.0731,0.4988,0.0036
Jeffersonvillecity_IN,38.2957,-85.7315,27362.0,0.0166,0.9834,37234.0,0.9522,0.0037,0.0235,0.0176,0.0084,0.825,0.1368,0.0031,0.018,0.8524,0.1021,0.0704,0.0,missing,missing,missing
Jeffersonvillevilla_IL,38.442,-88.4046,366.0,0.0,1.0,missing,0.9193,0.0,0.0497,0.0311,0.0,0.9781,0.0137,0.0,0.0246,0.8315,0.1075,0.0932,0.0,missing,missing,missing
Jenkintownborough_PA,40.0961,-75.1294,4478.0,0.0424,0.9576,47743.0,0.8868,0.0143,0.0497,0.0463,0.0094,0.9361,0.04,0.003,0.013,0.8683,0.082,0.0667,0.0,missing,missing,missing
Jenkscity_OK,36.0103,-95.9799,9557.0,0.0366,0.9634,54637.0,0.9244,0.0029,0.0442,0.0218,0.0081,0.8739,0.0158,0.0067,0.0412,0.8693,0.0794,0.0823,0.0,0.0896,0.4861,0.0079
Jennettetown_AR,35.1665,-90.4118,124.0,0.0,1.0,missing,0.9286,0.0,0.0714,0.0,0.0,0.121,0.879,0.0,0.0,0.7113,0.2371,0.0825,0.0,missing,missing,missing
JeromeCDP_PA,40.21,-78.9857,1068.0,0.0097,0.9903,missing,0.9551,0.0,0.0214,0.0235,0.0,1.0,0.0,0.0,0.0019,0.7678,0.1967,0.0481,0.0,missing,missing,missing
Jeromevillage_IL,39.768,-89.6789,1414.0,0.0155,0.9845,41974.0,0.9389,0.0114,0.0185,0.0241,0.0198,0.9413,0.017,0.0071,0.017,0.8135,0.1401,0.0667,0.0,missing,missing,missing
Jettown_OK,36.6668,-98.1811,230.0,0.0,1.0,28393.0,0.944,0.016,0.0,0.04,0.0043,0.9609,0.0,0.0,0.0043,0.8276,0.133,0.069,0.0,missing,missing,missing
Jewettcity_TX,31.3621,-96.1446,861.0,0.1242,0.8758,26250.0,0.7907,0.0029,0.1948,0.0116,0.0,0.7515,0.0767,0.0,0.2358,0.8287,0.1065,0.088,0.0,missing,missing,missing
Johnsontown_OK,35.4177,-96.833,223.0,0.0,1.0,missing,0.914,0.0,0.043,0.0,0.0224,0.7713,0.0135,0.043,0.0179,0.8051,0.1641,0.0872,0.0,missing,missing,missing
Jonesborocity_IL,37.4511,-89.2686,1853.0,0.0136,0.9864,30441.0,0.974,0.0,0.0156,0.0104,0.0059,0.9687,0.0065,0.0,0.0119,0.7849,0.1717,0.0548,0.0,0.2017,0.5727,0.0
JoplinCDP_MT,48.5604,-110.7703,210.0,0.0,1.0,missing,0.9775,0.0,0.0,0.0225,0.0,0.9952,0.0,0.0,0.019,0.8333,0.0833,0.0833,0.0,missing,missing,missing
Joplincity_MO,37.0778,-94.511,45504.0,0.0194,0.9806,30555.0,0.9322,0.0063,0.0404,0.0185,0.0074,0.9144,0.0267,0.0026,0.0251,0.8323,0.109,0.0901,0.0,0.153,0.5601,0.0097
Joppavillage_IL,37.2074,-88.843,409.0,0.0,1.0,missing,0.974,0.0,0.013,0.013,0.0,0.8826,0.0758,0.0,0.0244,0.727,0.2234,0.0638,0.0,missing,missing,missing
JudithGapcity_MT,46.6789,-109.7532,164.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0061,0.9146,0.0122,0.0,0.0,0.7064,0.1927,0.1651,0.0,missing,missing,missing
Judsoniacity_AR,35.2749,-91.6381,1982.0,0.0176,0.9824,25660.0,0.9515,0.0,0.0357,0.0128,0.001,0.9405,0.0232,0.0,0.0232,0.8071,0.167,0.0576,0.0,0.3627,0.5015,0.0
Julesburgtown_CO,40.9884,-102.2667,1467.0,0.0407,0.9593,28207.0,0.878,0.0,0.1106,0.0114,0.0041,0.8903,0.002,0.0,0.1418,0.8209,0.133,0.0791,0.0,missing,missing,missing
Juliaettacity_ID,46.5776,-116.7078,609.0,0.0033,0.9967,33295.0,1.0,0.0,0.0,0.0,0.0016,0.9672,0.0,0.0,0.0082,0.8259,0.138,0.0573,0.0,missing,missing,missing
JunctionCityvillag_OH,39.7221,-82.2978,818.0,0.0,1.0,missing,0.9613,0.0,0.0258,0.0129,0.0,0.9914,0.0,0.0,0.0061,0.801,0.1431,0.0724,0.0,missing,missing,missing
Junctionvillage_IL,37.7227,-88.238,139.0,0.0309,0.9691,missing,0.9744,0.0,0.0,0.0256,0.0072,0.964,0.0,0.0,0.0288,0.7956,0.1606,0.0803,0.0,missing,missing,missing
Kachemakcity_AK,59.6734,-151.4332,431.0,0.012,0.988,missing,0.9415,0.0234,0.0058,0.0175,0.0093,0.8747,0.0,0.0117,0.0162,0.8087,0.1507,0.0667,0.0,missing,missing,missing
KachinaVillageCDP_AZ,35.097,-111.6926,2664.0,0.0613,0.9387,45703.0,0.8619,0.0069,0.0715,0.0235,0.003,0.8896,0.0034,0.0362,0.0972,0.8942,0.0646,0.0723,0.0,0.0589,0.4489,0.0386
Kahokacity_MO,40.4239,-91.7213,2241.0,0.0018,0.9982,24384.0,0.943,0.0,0.0344,0.0226,0.0004,0.9848,0.0009,0.0,0.008,0.8025,0.1457,0.0865,0.0,missing,missing,missing
Kaktovikcity_AK,70.1328,-143.6162,293.0,0.0912,0.9088,missing,0.4444,0.0,0.0,0.0222,0.0034,0.1468,0.0,0.5333,0.0,0.9263,0.0526,0.0579,0.0,0.3519,0.4815,0.0
Kalamazoocity_MI,42.2792,-85.5839,77145.0,0.0521,0.9479,31189.0,0.8882,0.0211,0.0523,0.0329,0.0239,0.7077,0.2064,0.0055,0.0428,0.8026,0.0996,0.1509,0.0,0.1307,0.4544,0.0238
KalaoaCDP_HI,19.723,-156.0047,6794.0,0.0711,0.9289,53024.0,0.8016,0.1182,0.0339,0.0425,0.1339,0.4934,0.0035,0.0037,0.0595,0.837,0.0927,0.1022,0.0,0.0615,0.538,0.0071
Kanabcity_UT,37.0355,-112.5311,3564.0,0.0362,0.9638,35125.0,0.878,0.0053,0.0682,0.0386,0.0025,0.9677,0.0006,0.0098,0.0188,0.8068,0.1433,0.1024,0.0,0.0971,0.5773,0.0119
Kaneborough_PA,41.6617,-78.8103,4126.0,0.0068,0.9932,30460.0,0.9457,0.0034,0.0192,0.0317,0.0017,0.9891,0.0012,0.0,0.0082,0.8332,0.1452,0.0502,0.0,0.1512,0.6047,0.0
KapaaCDP_HI,22.0883,-159.3377,9472.0,0.1157,0.8843,39448.0,0.7728,0.1944,0.0072,0.0241,0.3167,0.2781,0.0034,0.0016,0.0946,0.7843,0.1392,0.0961,0.0,0.1049,0.6074,0.0081
Kasaancity_AK,55.5417,-132.4018,39.0,0.0,1.0,missing,0.8889,0.0,0.0,0.0,0.0,0.5128,0.0,0.1111,0.0256,0.9412,0.0,0.0588,0.0,missing,missing,missing
Kaservillage_NY,41.1213,-74.067,3316.0,0.1237,0.8763,13125.0,0.0819,0.0,0.003,0.7891,0.0045,0.9861,0.0024,0.1259,0.0054,0.6513,0.2558,0.1085,0.0,0.1524,0.5016,0.0624
Kaskaskiavillage_IL,37.9214,-89.9165,9.0,missing,missing,missing,missing,missing,missing,missing,0.0,0.7778,0.0,missing,0.2222,missing,missing,missing,0.0,missing,missing,missing
Katycity_TX,29.7926,-95.8224,11775.0,0.1369,0.8631,51111.0,0.7818,0.0051,0.185,0.027,0.005,0.8398,0.0424,0.001,0.2375,0.8701,0.0868,0.0721,0.0,0.1443,0.5233,0.0089
KealakekuaCDP_HI,19.5264,-155.9229,1645.0,0.0815,0.9185,38026.0,0.7352,0.2321,0.0202,0.0125,0.3684,0.2474,0.0073,0.0,0.0918,0.7943,0.1274,0.1076,0.0,missing,missing,missing
Kearneycity_NE,40.7007,-99.0812,27431.0,0.0257,0.9743,34829.0,0.9231,0.0046,0.0511,0.0164,0.0092,0.9518,0.0063,0.0047,0.0408,0.8515,0.0696,0.1175,0.0,0.0826,0.4818,0.0152
KearnsCDP_UT,40.6532,-112.0068,33659.0,0.1336,0.8664,45711.0,0.7635,0.0291,0.1678,0.0327,0.0169,0.8178,0.0066,0.0069,0.1962,0.8718,0.0771,0.0808,0.0,0.1915,0.5841,0.0004
Kechicity_KS,37.7952,-97.2787,1038.0,0.0039,0.9961,61333.0,0.9605,0.0028,0.0282,0.0085,0.0058,0.8767,0.0771,0.0,0.0212,0.8898,0.0691,0.0704,0.0,missing,missing,missing
Keenesburgtown_CO,40.1088,-104.5202,855.0,0.0242,0.9758,41417.0,0.907,0.0,0.093,0.0,0.0035,0.9205,0.0023,0.0,0.0784,0.8536,0.0954,0.0625,0.0,missing,missing,missing
Kelfordtown_NC,36.1809,-77.2217,245.0,0.0078,0.9922,missing,0.9899,0.0,0.0,0.0,0.0,0.3265,0.6531,0.0101,0.0,0.8413,0.1481,0.0317,0.0,0.404,0.5166,0.0
Kellercity_TX,32.9275,-97.236,27345.0,0.052,0.948,86232.0,0.8831,0.0154,0.059,0.038,0.0177,0.9374,0.0143,0.0044,0.0451,0.9147,0.0494,0.0765,0.0,missing,missing,missing
Kellihercity_MN,47.9429,-94.4493,294.0,0.0,1.0,missing,0.9677,0.0,0.0,0.0323,0.0,0.9252,0.0,0.0,0.0,0.76,0.2089,0.04,0.0,missing,missing,missing
Kelloggcity_MN,44.307,-91.999,439.0,0.0214,0.9786,37885.0,0.9415,0.0,0.0319,0.0266,0.0,0.9977,0.0,0.0,0.0,0.858,0.0909,0.0767,0.0,missing,missing,missing
Kelsovillage_MO,37.1955,-89.5516,527.0,0.0052,0.9948,45294.0,0.9735,0.0,0.0044,0.0221,0.0,0.9734,0.0,0.0,0.0209,0.8326,0.0917,0.078,0.0,missing,missing,missing
Kempnercity_TX,31.0775,-97.9826,1004.0,0.0715,0.9285,missing,0.6758,0.0192,0.1621,0.1429,0.0179,0.8486,0.0637,0.0,0.0797,0.8785,0.0884,0.0539,0.0,missing,missing,missing
Kenaicity_AK,60.5587,-151.2296,6942.0,0.0229,0.9771,45962.0,0.9149,0.0146,0.0262,0.0315,0.0166,0.8276,0.0049,0.0127,0.0382,0.8726,0.08,0.1085,0.0,0.0881,0.6622,0.0017
Kendallvillage_WI,43.7939,-90.3692,469.0,0.0064,0.9936,36250.0,0.945,0.0,0.045,0.01,0.0,0.9979,0.0,0.0,0.0064,0.8737,0.1129,0.0349,0.0,missing,missing,missing
Kendrickcity_ID,46.6143,-116.6504,369.0,0.0249,0.9751,missing,0.9539,0.0132,0.0197,0.0132,0.0,0.9593,0.0054,0.0,0.0298,0.8732,0.0986,0.0352,0.0,missing,missing,missing
Keneficktown_TX,30.106,-94.8522,667.0,0.0,1.0,47857.0,0.9748,0.0,0.0168,0.0084,0.003,0.9805,0.0,0.0,0.0165,0.8419,0.1285,0.0553,0.0,missing,missing,missing
Kenmorecity_WA,47.7529,-122.2474,18678.0,0.104,0.896,61756.0,0.8418,0.0459,0.029,0.0716,0.0716,0.867,0.0139,0.0117,0.0351,0.8616,0.0895,0.0767,0.0,0.054,0.4249,0.0242
Kenmorevillage_NY,42.9649,-78.8717,16426.0,0.0292,0.9708,42252.0,0.9312,0.0016,0.0176,0.0496,0.0058,0.9685,0.0099,0.0,0.013,0.8364,0.1052,0.0784,0.0,missing,missing,missing
Kennanvillage_WI,45.5307,-90.5881,171.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0175,0.8493,0.0685,0.089,0.0,0.1811,0.7244,0.0
KennebunkCDP_ME,43.3865,-70.5405,4804.0,0.0282,0.9718,49015.0,0.9165,0.0056,0.0168,0.0611,0.0048,0.9831,0.0017,0.0,0.0029,0.8656,0.088,0.0705,0.0,missing,missing,missing
Kennercity_LA,30.0096,-90.2506,70517.0,0.1133,0.8867,39946.0,0.7909,0.0172,0.1451,0.0409,0.0284,0.6812,0.2255,0.0059,0.1362,0.8483,0.0992,0.0821,0.0,0.161,0.5241,0.0045
KennettSquareborou_PA,39.8441,-75.7107,5273.0,0.1752,0.8248,46523.0,0.7426,0.0129,0.192,0.0472,0.0163,0.7358,0.1026,0.0054,0.2788,0.8576,0.1025,0.0669,0.0,0.2103,0.5061,0.0083
Kenneyvillage_IL,40.0992,-89.0862,374.0,0.0078,0.9922,34886.0,0.9755,0.0061,0.0123,0.0061,0.0027,0.9866,0.0053,0.0,0.008,0.8168,0.118,0.0901,0.0,0.1488,0.7301,0.0
Kenoshacity_WI,42.5822,-87.8456,90352.0,0.0587,0.9413,41902.0,0.8555,0.0081,0.0735,0.0585,0.0099,0.8364,0.0768,0.0044,0.0996,0.8396,0.1091,0.0817,0.0,0.1403,0.558,0.0043
Kensalcity_ND,47.3002,-98.7326,161.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8529,0.0882,0.1078,0.0,missing,missing,missing
Kensettcity_IA,43.3539,-93.2086,280.0,0.0,1.0,30500.0,0.9844,0.0,0.0,0.0156,0.0,1.0,0.0,0.0,0.0,0.8255,0.1106,0.0638,0.0,missing,missing,missing
KentfieldCDP_CA,37.9515,-122.5471,6351.0,0.0944,0.9056,117457.0,0.818,0.0209,0.0406,0.117,0.0214,0.9454,0.0035,0.0035,0.0222,0.8292,0.1013,0.0845,0.0,0.0157,0.2511,0.0308
Kentwoodtown_LA,30.9361,-90.5154,2205.0,0.0082,0.9918,17297.0,0.9542,0.0106,0.0153,0.02,0.0009,0.3442,0.6485,0.0,0.0068,0.7561,0.2194,0.0428,0.0,0.2954,0.5483,0.0023
Keotacity_IA,41.3647,-91.9543,1025.0,0.0068,0.9932,35966.0,0.9666,0.0,0.0191,0.0143,0.0049,0.9873,0.0,0.0,0.0059,0.8711,0.1064,0.0576,0.0,missing,missing,missing
KerhonksonCDP_NY,41.7745,-74.2975,1732.0,0.1087,0.8913,missing,0.7787,0.0108,0.085,0.1255,0.0133,0.9117,0.0191,0.0,0.0958,0.8324,0.1354,0.063,0.0,missing,missing,missing
Kerkhovencity_MN,45.192,-95.316,759.0,0.0104,0.9896,missing,0.9371,0.0,0.0126,0.0503,0.0,0.9499,0.0013,0.0,0.0474,0.8293,0.1069,0.0879,0.0,missing,missing,missing
Kermitcity_TX,31.8558,-103.0942,5714.0,0.1565,0.8435,29143.0,0.5986,0.0029,0.3957,0.0029,0.0025,0.7265,0.0205,0.0,0.4783,0.8114,0.1568,0.0615,0.0,0.4044,0.4532,0.0
Keswickcity_IA,41.4539,-92.2388,295.0,0.0,1.0,missing,0.9835,0.0,0.0,0.0165,0.0034,0.9898,0.0,0.0,0.0068,0.8241,0.1204,0.0556,0.0,missing,missing,missing
KetteringCDP_MD,38.895,-76.7965,11008.0,0.0382,0.9618,78735.0,0.9052,0.0127,0.0618,0.0125,0.0124,0.0578,0.9062,0.0078,0.0095,0.8896,0.071,0.0693,0.0,missing,missing,missing
Kettlersvillevillag_OH,40.4395,-84.2618,175.0,0.0,1.0,missing,0.9667,0.0,0.0,0.0333,0.0,0.9886,0.0057,0.0,0.0171,0.8686,0.073,0.1168,0.0,missing,missing,missing
Kewannatown_IN,41.0181,-86.4127,614.0,0.01,0.99,22292.0,0.9097,0.0,0.0556,0.0347,0.0016,0.9837,0.0033,0.0,0.0081,0.8326,0.1174,0.063,0.0,missing,missing,missing
Keyportborough_NJ,40.4333,-74.2004,7568.0,0.1081,0.8919,43869.0,0.804,0.0168,0.113,0.0628,0.0222,0.8519,0.0702,0.0034,0.1109,0.8722,0.0859,0.0597,0.0,missing,missing,missing
Keysvilletown_VA,37.04,-78.4835,817.0,0.0066,0.9934,25750.0,0.9424,0.0,0.0424,0.0152,0.0012,0.6475,0.3354,0.0,0.011,0.7879,0.1734,0.0557,0.0,missing,missing,missing
Kiefcity_ND,47.859,-100.5123,13.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8182,0.1818,0.0,0.0,missing,missing,missing
Kildeervillage_IL,42.1795,-88.0505,3460.0,0.0825,0.9175,missing,0.8385,0.0292,0.0502,0.073,0.0428,0.9382,0.0092,0.0091,0.0231,0.8869,0.0769,0.0615,0.0,missing,missing,missing
Kilgorevillage_NE,42.9385,-100.956,99.0,0.0,1.0,missing,0.9697,0.0,0.0303,0.0,0.0,0.8687,0.0202,0.0,0.0,0.8793,0.1034,0.0517,0.0,missing,missing,missing
Kimballcity_SD,43.7471,-98.9575,745.0,0.0,1.0,32167.0,0.9243,0.0,0.0329,0.0428,0.0,0.9933,0.0,0.0,0.0,0.8503,0.1091,0.061,0.0,0.1596,0.5957,0.0
Kimberlycity_ID,42.5332,-114.364,2614.0,0.0091,0.9909,33906.0,0.931,0.0067,0.049,0.0134,0.0046,0.9499,0.0008,0.0,0.0513,0.8371,0.103,0.0846,0.0,missing,missing,missing
Kimmswickcity_MO,38.3667,-90.3642,94.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.8936,0.0106,0.0,0.0,0.869,0.0357,0.1071,0.0,missing,missing,missing
Kincaidcity_KS,38.0835,-95.1536,178.0,0.0,1.0,22857.0,0.9118,0.0,0.0294,0.0588,0.0,0.9438,0.0,0.0,0.0281,0.7372,0.2372,0.0577,0.0,missing,missing,missing
KingCitycity_CA,36.2113,-121.1279,11094.0,0.471,0.529,34398.0,0.3026,0.0142,0.6502,0.0241,0.0123,0.4209,0.0059,0.0089,0.8042,0.8532,0.1165,0.0849,0.0,0.5225,0.3008,0.0071
KingCitycity_MO,40.0517,-94.5229,1012.0,0.0167,0.9833,24605.0,0.942,0.0,0.029,0.029,0.0,0.9872,0.002,0.0,0.0109,0.8194,0.1505,0.0458,0.0,missing,missing,missing
KingCovecity_AK,55.0721,-162.318,792.0,0.2497,0.7503,missing,0.8788,0.0242,0.0,0.0,0.2677,0.1503,0.0164,0.097,0.0745,0.9422,0.0335,0.0624,0.0,missing,missing,missing
Kingcity_NC,36.2736,-80.3535,5952.0,0.0245,0.9755,48897.0,0.9432,0.0,0.029,0.0265,0.0057,0.9659,0.0173,0.0013,0.0205,0.8685,0.0844,0.0629,0.0,0.1423,0.5816,0.0036
Kingfishercity_OK,35.8562,-97.9345,4380.0,0.0473,0.9527,36059.0,0.9249,0.0,0.0716,0.0035,0.0046,0.8505,0.0196,0.0,0.061,0.8585,0.1043,0.0582,0.0,missing,missing,missing
KingofPrussiaCDP_PA,40.0946,-75.3781,18511.0,0.1363,0.8637,62012.0,0.7974,0.0687,0.0291,0.0958,0.1062,0.827,0.0426,0.009,0.0191,0.8641,0.0919,0.0736,0.0,missing,missing,missing
KingsGrantCDP_NC,34.2658,-77.8678,7738.0,0.0307,0.9693,46643.0,0.9043,0.0161,0.0433,0.0334,0.0094,0.8434,0.1226,0.0029,0.0173,0.8432,0.0914,0.0941,0.0,0.1043,0.5585,0.0066
Kingslandcity_AR,33.8614,-92.2942,449.0,0.0154,0.9846,20536.0,0.9492,0.0113,0.0226,0.0113,0.0022,0.6214,0.3541,0.0056,0.0178,0.7915,0.1843,0.0332,0.0,missing,missing,missing
KingstonCDP_RI,41.4795,-71.5254,5446.0,0.0922,0.9078,missing,0.815,0.0566,0.0474,0.0688,0.0457,0.8564,0.0351,0.0122,0.0459,0.7394,0.0695,0.2585,0.0,0.0318,0.3403,0.091
KingstonMinesvilla_IL,40.5581,-89.772,259.0,0.0,1.0,missing,0.9785,0.0,0.0215,0.0,0.0,0.9575,0.0,0.0,0.0309,0.8195,0.1024,0.078,0.0,missing,missing,missing
Kingstoncity_MO,39.6432,-94.0384,287.0,0.0,1.0,23889.0,0.9615,0.0,0.0231,0.0154,0.0,0.9895,0.0035,0.0,0.0035,0.892,0.0845,0.0563,0.0,missing,missing,missing
Kingstontown_UT,38.2075,-112.1867,142.0,0.0,1.0,23750.0,0.94,0.0,0.06,0.0,0.0,0.9859,0.0,0.0,0.007,0.7961,0.1553,0.068,0.0,0.0215,0.7097,0.0
Kinnelonborough_NJ,40.9911,-74.3721,9365.0,0.0961,0.9039,105991.0,0.8105,0.0154,0.0386,0.1284,0.0284,0.956,0.0058,0.0072,0.0233,0.8933,0.073,0.0509,0.0,missing,missing,missing
Kinstoncity_NC,35.2707,-77.5851,23688.0,0.0202,0.9798,26630.0,0.9402,0.0048,0.0387,0.0158,0.0057,0.3527,0.6264,0.0005,0.0114,0.8053,0.1585,0.0633,0.0,0.2696,0.4637,0.0063
Kiowatown_CO,39.3442,-104.4627,581.0,0.0202,0.9798,missing,0.9485,0.0086,0.03,0.0129,0.0017,0.9449,0.0034,0.0,0.043,0.9124,0.0584,0.0854,0.0,missing,missing,missing
Kiptonvillage_OH,41.2671,-82.3033,265.0,0.0,1.0,48182.0,0.8846,0.0,0.0192,0.0962,0.0,0.9849,0.0075,0.0,0.0038,0.8502,0.0918,0.058,0.0,missing,missing,missing
KiryasJoelvillage_NY,41.34,-74.1672,13138.0,0.0887,0.9113,15138.0,0.0123,0.0,0.0097,0.9322,0.0002,0.9902,0.0021,0.0458,0.0093,0.6768,0.2688,0.0626,0.0,0.3435,0.4125,0.0018
