"place,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban"
"Memphistown_al,"	"33.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.0303,0.9697,0.0,0.0,0.3333,0.5333,0.1333,0.0"
"Mentonetown_al,"	"451.0,0.006,0.994,missing,0.9522,0.0,0.0239,0.0239,0.0,0.9534,0.0111,0.0,0.0022,0.4692,0.4,0.1308,0.0"
"MeridianvilleCDP_al,"	"4117.0,0.0221,0.9779,missing,0.9157,0.0068,0.0612,0.0109,0.0073,0.8662,0.094,0.0054,0.007,0.6212,0.2368,0.1421,0.0"
"Midfieldcity_al,"	"5626.0,0.0067,0.9933,31378.0,0.9501,0.0043,0.0317,0.0139,0.0043,0.3928,0.5949,0.0,0.0014,0.5325,0.3716,0.0959,0.0"
"MidlandCitytown_al,"	"1703.0,0.0046,0.9954,20000.0,0.9414,0.0129,0.0271,0.0186,0.0035,0.7058,0.2519,0.0,0.0076,0.5008,0.3517,0.1475,0.0"
"Midwaytown_al,"	"457.0,0.0087,0.9913,12143.0,0.9767,0.0,0.0233,0.0,0.0,0.1116,0.8884,0.0,0.0022,0.3902,0.5082,0.1016,0.0"
"MignonCDP_al,"	"1348.0,0.0092,0.9908,21019.0,0.9556,0.0,0.0,0.0444,0.0015,0.7619,0.2211,0.0,0.0052,0.4242,0.4334,0.1423,0.0"
"Millbrookcity_al,"	"10386.0,0.014,0.986,43838.0,0.9452,0.0031,0.0299,0.0218,0.0057,0.7986,0.1711,0.0,0.0144,0.664,0.2189,0.1171,0.0"
"Millporttown_al,"	"1160.0,0.0034,0.9966,missing,0.9543,0.0,0.0353,0.0104,0.0,0.6552,0.3397,0.0,0.0103,0.4603,0.4472,0.0925,0.0"
"Millrytown_al,"	"615.0,0.0,1.0,24886.0,0.9251,0.0,0.0562,0.0187,0.0,0.6341,0.3545,0.0,0.0065,0.4455,0.4922,0.0623,0.0"
"MinorCDP_al,"	"1116.0,0.0,1.0,missing,0.9475,0.0,0.0168,0.0357,0.0009,0.9767,0.009,0.0,0.0036,0.4693,0.4018,0.1289,0.0"
"Mobilecity_al,"	"198915.0,0.0295,0.9705,31445.0,0.9254,0.0106,0.0336,0.0272,0.0152,0.504,0.4629,0.0033,0.0142,0.5056,0.3595,0.1349,0.0"
"Monroevillecity_al,"	"6862.0,0.003,0.997,28229.0,0.9681,0.0011,0.0173,0.0135,0.0058,0.5309,0.4484,0.0,0.009,0.4569,0.4346,0.1085,0.0"
"Montevallocity_al,"	"4825.0,0.0156,0.9844,30541.0,0.9479,0.0,0.0418,0.0103,0.0039,0.7254,0.2589,0.0,0.0158,0.4453,0.2768,0.2778,0.0"
"Montgomerycity_al,"	"201568.0,0.0214,0.9786,35627.0,0.9364,0.0103,0.0305,0.0201,0.0106,0.4767,0.4963,0.0027,0.0123,0.5593,0.3099,0.1309,0.0"
"Moodytown_al,"	"8053.0,0.0065,0.9935,39500.0,0.9696,0.0062,0.0167,0.0075,0.0022,0.9409,0.0381,0.0,0.0109,0.5662,0.3392,0.0946,0.0"
"MooresMillCDP_al,"	"5178.0,0.0123,0.9877,50292.0,0.9491,0.0108,0.036,0.0041,0.0079,0.7762,0.1858,0.0,0.0098,0.642,0.252,0.106,0.0"
"Mooresvilletown_al,"	"59.0,0.0,1.0,missing,0.85,0.0,0.05,0.1,0.0,0.8814,0.1186,0.0,0.0,0.3721,0.4186,0.2093,0.0"
"Morristown_al,"	"1827.0,0.0047,0.9953,missing,0.9421,0.0,0.0085,0.0466,0.0027,0.9847,0.0049,0.0028,0.0038,0.6163,0.2744,0.1093,0.0"
"Mossestown_al,"	"1101.0,0.0047,0.9953,17031.0,0.9688,0.0,0.017,0.0142,0.0009,0.0118,0.9782,0.0,0.0045,0.3669,0.5245,0.1086,0.0"
"Moultoncity_al,"	"3260.0,0.0072,0.9928,26591.0,0.9379,0.013,0.0383,0.0043,0.0034,0.7982,0.15,0.0065,0.0083,0.4524,0.464,0.0836,0.0"
"Moundvilletown_al,"	"1809.0,0.0037,0.9963,31944.0,0.9518,0.0,0.0205,0.0278,0.0094,0.613,0.3516,0.0,0.0155,0.4419,0.4022,0.1559,0.0"
"MountOliveCDP_al,"	"3957.0,0.0027,0.9973,48291.0,0.9648,0.0031,0.0214,0.0107,0.0005,0.981,0.0008,0.0,0.0078,0.5261,0.3578,0.1162,0.0"
"MountVernontown_al,"	"844.0,0.0,1.0,29861.0,0.9661,0.0034,0.0203,0.0102,0.0,0.4538,0.5296,0.0,0.0012,0.5147,0.4104,0.0749,0.0"
"MountainBrookcity_al,"	"20604.0,0.0233,0.9767,100483.0,0.9308,0.0065,0.0168,0.0422,0.0065,0.9864,0.0031,0.0037,0.0058,0.494,0.3504,0.1555,0.0"
"Mountainborotown_al,"	"338.0,0.0138,0.9862,missing,0.9306,0.0139,0.0486,0.0069,0.0148,0.9615,0.003,0.0,0.0178,0.4494,0.4607,0.0899,0.0"
"Mulgatown_al,"	"973.0,0.0034,0.9966,missing,1.0,0.0,0.0,0.0,0.0031,0.851,0.1316,0.0,0.001,0.5242,0.3932,0.0826,0.0"
"MunfordCDP_al,"	"2446.0,0.0,1.0,missing,0.9907,0.0093,0.0,0.0,0.0,0.7081,0.2735,0.0,0.0016,0.5341,0.3356,0.1303,0.0"
"MuscleShoalscity_al,"	"11924.0,0.0036,0.9964,40216.0,0.9679,0.0019,0.0173,0.0118,0.0056,0.8388,0.1416,0.0011,0.0116,0.5361,0.323,0.1408,0.0"
"Myrtlewoodtown_al,"	"139.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.7914,0.2086,0.0,0.0072,0.3723,0.6277,0.0,0.0"
"NapierFieldtown_al,"	"404.0,0.028,0.972,missing,0.9399,0.0109,0.0492,0.0,0.0,0.854,0.1139,0.0,0.0272,0.5768,0.3386,0.0846,0.0"
"NaturalBridgetown_al,"	"28.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3704,0.5185,0.1111,0.0"
"Nauvootown_al,"	"284.0,0.0,1.0,missing,0.9167,0.0,0.0833,0.0,0.0,0.9824,0.0,0.0,0.0176,0.4685,0.455,0.0766,0.0"
"Nectartown_al,"	"372.0,0.0,1.0,44167.0,0.9789,0.0,0.0,0.0,0.0,0.9731,0.0,0.0211,0.0269,0.5831,0.3322,0.0847,0.0"
"Needhamtown_al,"	"97.0,0.0,1.0,missing,0.9211,0.0,0.0789,0.0,0.0,1.0,0.0,0.0,0.0,0.3864,0.5114,0.1023,0.0"
"NewBrocktontown_al,"	"1250.0,0.0059,0.9941,24032.0,0.9475,0.0105,0.0357,0.0063,0.0,0.6736,0.2664,0.0,0.0072,0.4553,0.4615,0.0832,0.0"
"NewHopecity_al,"	"2539.0,0.0165,0.9835,31458.0,0.9599,0.0,0.0228,0.0128,0.0024,0.948,0.0039,0.0046,0.0095,0.5901,0.3211,0.0888,0.0"
"NewMarketCDP_al,"	"1864.0,0.0264,0.9736,missing,0.9278,0.0,0.0353,0.0368,0.0016,0.8718,0.0628,0.0,0.0354,0.5828,0.3531,0.0641,0.0"
"NewSitetown_al,"	"848.0,0.0,1.0,29167.0,0.9722,0.0,0.0222,0.0056,0.0,0.8927,0.0979,0.0,0.0047,0.5041,0.3863,0.1096,0.0"
"Newberntown_al,"	"231.0,0.0,1.0,missing,0.9688,0.0,0.0312,0.0,0.0,0.2294,0.7706,0.0,0.0,0.3846,0.5503,0.0651,0.0"
"Newtontown_al,"	"1708.0,0.004,0.996,33021.0,0.9461,0.0028,0.0401,0.0111,0.0006,0.822,0.1552,0.0,0.0123,0.5307,0.3803,0.0891,0.0"
"Newvilletown_al,"	"553.0,0.0228,0.9772,missing,0.9733,0.0,0.0267,0.0,0.0,0.528,0.443,0.0,0.0235,0.4944,0.4206,0.085,0.0"
"NorthBibbtown_al,"	"986.0,0.0085,0.9915,missing,0.9472,0.0,0.0248,0.028,0.0,0.9838,0.0,0.0,0.003,0.5904,0.296,0.1136,0.0"
"NorthCourtlandtown_al,"	"799.0,0.0,1.0,19875.0,0.961,0.0,0.027,0.012,0.0,0.0238,0.975,0.0,0.0075,0.4919,0.4237,0.0844,0.0"
"NorthJohnstown_al,"	"142.0,0.0,1.0,missing,0.6176,0.0,0.3824,0.0,0.0,0.4014,0.5915,0.0,0.0,0.3545,0.4818,0.1636,0.0"
"Northportcity_al,"	"19435.0,0.0337,0.9663,40206.0,0.9248,0.0124,0.0355,0.0223,0.008,0.7111,0.2603,0.0049,0.0192,0.5388,0.3189,0.1423,0.0"
"Notasulgatown_al,"	"916.0,0.0148,0.9852,missing,0.9676,0.0,0.0295,0.0029,0.0,0.6627,0.3242,0.0,0.0076,0.4986,0.3886,0.1129,0.0"
"OakGrovetown_al,"	"457.0,0.0105,0.9895,28625.0,0.9558,0.0166,0.0166,0.011,0.0,0.9672,0.0284,0.0,0.0044,0.5565,0.3475,0.096,0.0"
"OakHilltown_al,"	"37.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.3514,0.6486,0.0,0.0,0.1875,0.4375,0.375,0.0"
"Oakmantown_al,"	"944.0,0.0,1.0,22014.0,0.9714,0.0,0.0234,0.0052,0.0,0.7966,0.196,0.0,0.0074,0.4229,0.4936,0.0835,0.0"
"Odenvilletown_al,"	"1131.0,0.0045,0.9955,missing,0.943,0.0048,0.0523,0.0,0.0,0.9593,0.0195,0.0,0.0133,0.6041,0.2773,0.1185,0.0"
"Ohatcheetown_al,"	"1215.0,0.0081,0.9919,38359.0,0.9648,0.0062,0.0041,0.0248,0.0025,0.9449,0.0387,0.0,0.0041,0.498,0.3709,0.1311,0.0"
"Oneontacity_al,"	"5576.0,0.0841,0.9159,28620.0,0.8646,0.0076,0.124,0.0038,0.002,0.8587,0.0741,0.0,0.1324,0.4747,0.4128,0.1125,0.0"
"Onychatown_al,"	"208.0,0.0192,0.9808,missing,0.9574,0.0,0.0,0.0426,0.0,0.9904,0.0,0.0,0.0048,0.4854,0.4561,0.0585,0.0"
"Opelikacity_al,"	"23498.0,0.0133,0.9867,33397.0,0.9523,0.0064,0.0251,0.0156,0.0093,0.5503,0.4289,0.0005,0.0107,0.56,0.3159,0.1241,0.0"
"Oppcity_al,"	"6607.0,0.0053,0.9947,26702.0,0.977,0.0022,0.0128,0.008,0.0023,0.8321,0.1571,0.0,0.0068,0.498,0.3922,0.1098,0.0"
"OrangeBeachcity_al,"	"3784.0,0.0451,0.9549,missing,0.9343,0.0094,0.0204,0.0359,0.0021,0.9482,0.0037,0.0,0.0277,0.5448,0.3591,0.0961,0.0"
"Orrvilletown_al,"	"230.0,0.0,1.0,missing,0.9811,0.0,0.0189,0.0,0.0,0.513,0.4826,0.0,0.0043,0.4921,0.4712,0.0366,0.0"
"OwensCrossRoadsto_al,"	"1124.0,0.0113,0.9887,34856.0,0.9758,0.0145,0.0097,0.0,0.0027,0.9564,0.0071,0.0,0.0062,0.5825,0.3227,0.0948,0.0"
"Oxfordcity_al,"	"14592.0,0.0277,0.9723,40397.0,0.9349,0.0056,0.0386,0.0209,0.0062,0.8746,0.0988,0.0,0.0193,0.5373,0.3554,0.1073,0.0"
"Ozarkcity_al,"	"15119.0,0.0252,0.9748,29330.0,0.909,0.0109,0.0389,0.0381,0.007,0.6828,0.283,0.0031,0.0208,0.4911,0.3923,0.1166,0.0"
"PaintRocktown_al,"	"185.0,0.0,1.0,35521.0,0.9867,0.0,0.0,0.0133,0.0,0.9676,0.0,0.0,0.0,0.5593,0.2599,0.1808,0.0"
"Parrishtown_al,"	"1268.0,0.0,1.0,21711.0,0.9526,0.0,0.0237,0.0237,0.0016,0.7263,0.2532,0.0,0.0095,0.4376,0.4873,0.075,0.0"
"Pelhamcity_al,"	"14369.0,0.0568,0.9432,54808.0,0.8987,0.0091,0.0616,0.0241,0.0168,0.9002,0.0397,0.0066,0.0642,0.6396,0.2193,0.1411,0.0"
"PellCitycity_al,"	"9565.0,0.0119,0.9881,37250.0,0.9609,0.0039,0.0159,0.0193,0.0022,0.8341,0.1538,0.0,0.0125,0.5266,0.3573,0.1161,0.0"
"Penningtontown_al,"	"353.0,0.0229,0.9771,missing,0.935,0.0,0.0163,0.0488,0.0,0.6431,0.3484,0.0,0.0,0.4925,0.4248,0.0827,0.0"
"Petreytown_al,"	"63.0,0.0,1.0,missing,0.92,0.0,0.0,0.08,0.0,0.9524,0.0476,0.0,0.0476,0.5185,0.3704,0.1111,0.0"
"PhenixCitycity_al,"	"28265.0,0.0169,0.9831,26720.0,0.9425,0.0062,0.0298,0.0195,0.0053,0.5294,0.4497,0.0019,0.0149,0.532,0.3795,0.0885,0.0"
"PhilCampbelltown_al,"	"1091.0,0.0037,0.9963,24598.0,0.9809,0.0,0.0085,0.0106,0.0,0.9899,0.0,0.0,0.0082,0.4758,0.4182,0.106,0.0"
"Pickensvilletown_al,"	"662.0,0.0075,0.9925,25357.0,0.991,0.0,0.009,0.0,0.0,0.3535,0.6299,0.0,0.0,0.4723,0.4526,0.0751,0.0"
"Piedmontcity_al,"	"5120.0,0.0044,0.9956,24893.0,0.9738,0.0032,0.0095,0.0135,0.0008,0.8877,0.0938,0.0,0.01,0.4574,0.4384,0.1042,0.0"
"PikeRoadcity_al,"	"310.0,0.0,1.0,missing,0.9043,0.0,0.0957,0.0,0.0032,0.5903,0.4032,0.0,0.0,0.6377,0.2126,0.1498,0.0"
"Pinckardtown_al,"	"667.0,0.0,1.0,36875.0,0.9705,0.0,0.0185,0.0074,0.0015,0.7856,0.1784,0.0037,0.0315,0.5545,0.3235,0.122,0.0"
"PineAppletown_al,"	"145.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.6276,0.3655,0.0,0.0,0.4771,0.4128,0.1101,0.0"
"PineHilltown_al,"	"966.0,0.0044,0.9956,missing,0.951,0.0054,0.03,0.0136,0.001,0.4896,0.499,0.0,0.001,0.4219,0.4805,0.0976,0.0"
"PineRidgetown_al,"	"243.0,0.004,0.996,missing,0.9691,0.0,0.0309,0.0,0.0,0.963,0.0,0.0,0.0041,0.6497,0.2486,0.1017,0.0"
"PinsonCDP_al,"	"5033.0,0.016,0.984,39583.0,0.9209,0.0,0.0519,0.0272,0.004,0.8985,0.0833,0.0,0.0227,0.6245,0.2383,0.1372,0.0"
"Pisgahtown_al,"	"706.0,0.0,1.0,missing,0.9795,0.0068,0.0068,0.0068,0.0,0.9433,0.0014,0.0,0.0028,0.5514,0.3712,0.0775,0.0"
"PleasantGrovecity_al,"	"9983.0,0.0008,0.9992,52776.0,0.9487,0.0,0.0364,0.0149,0.0015,0.8467,0.1444,0.0,0.0028,0.5798,0.3122,0.108,0.0"
"PleasantGrovestown_al,"	"447.0,0.0047,0.9953,33854.0,0.9701,0.0,0.0299,0.0,0.0,0.8904,0.0,0.0,0.0022,0.569,0.25,0.181,0.0"
"PointClearCDP_al,"	"1876.0,0.0216,0.9784,37305.0,0.8688,0.0127,0.0818,0.0367,0.0016,0.5613,0.427,0.0,0.0059,0.4725,0.4303,0.0972,0.0"
"Pollardtown_al,"	"120.0,0.0,1.0,missing,0.9,0.0,0.1,0.0,0.0,0.5167,0.4167,0.0,0.0167,0.4605,0.5395,0.0,0.0"
"Powelltown_al,"	"926.0,0.0241,0.9759,missing,0.8933,0.0,0.08,0.0267,0.0011,0.9363,0.041,0.0,0.027,0.443,0.4574,0.0996,0.0"
"Prattvillecity_al,"	"24303.0,0.0128,0.9872,45728.0,0.9405,0.0079,0.0197,0.0302,0.0064,0.8309,0.1442,0.0017,0.0171,0.5946,0.2848,0.1206,0.0"
"Pricevilletown_al,"	"1631.0,0.0074,0.9926,51875.0,0.9803,0.0,0.0108,0.009,0.0018,0.9589,0.0227,0.0,0.0123,0.6174,0.2956,0.087,0.0"
"Prichardcity_al,"	"28633.0,0.0071,0.9929,19544.0,0.9411,0.0056,0.0343,0.0175,0.0012,0.1418,0.8453,0.0016,0.0057,0.4218,0.4621,0.1161,0.0"
"Providencetown_al,"	"311.0,0.0,1.0,missing,0.9477,0.0,0.0392,0.0131,0.0096,0.8392,0.1511,0.0,0.0064,0.5372,0.3615,0.1014,0.0"
"Raglandtown_al,"	"1918.0,0.001,0.999,30152.0,0.9893,0.0,0.004,0.0067,0.0005,0.8217,0.17,0.0,0.0,0.502,0.4028,0.0951,0.0"
"RainbowCitycity_al,"	"8428.0,0.0217,0.9783,40216.0,0.9615,0.0028,0.0232,0.0102,0.0145,0.9309,0.0351,0.0022,0.0145,0.5311,0.3273,0.1415,0.0"
"Rainsvillecity_al,"	"4499.0,0.0241,0.9759,29505.0,0.942,0.0066,0.032,0.0155,0.0009,0.9711,0.0009,0.0039,0.0218,0.521,0.3508,0.1282,0.0"
"Ranburnetown_al,"	"459.0,0.0,1.0,missing,0.9497,0.0,0.0503,0.0,0.0,1.0,0.0,0.0,0.0022,0.6579,0.2737,0.0684,0.0"
"RedBaycity_al,"	"3374.0,0.0066,0.9934,missing,0.978,0.0,0.022,0.0,0.0,0.9686,0.0145,0.0,0.008,0.4877,0.4181,0.0941,0.0"
"RedLeveltown_al,"	"556.0,0.0,1.0,missing,0.9674,0.0,0.0186,0.014,0.0,0.8867,0.1007,0.0,0.0,0.4989,0.3895,0.1116,0.0"
"RedstoneArsenalCDP_al,"	"2365.0,0.0533,0.9467,missing,0.8092,0.0442,0.0442,0.0843,0.0203,0.5691,0.3167,0.0181,0.093,0.7809,0.1086,0.1105,0.0"
"ReeceCitytown_al,"	"634.0,0.005,0.995,37262.0,0.959,0.0082,0.0328,0.0,0.0,0.9874,0.0,0.0,0.0063,0.5112,0.3625,0.1263,0.0"
"Reformcity_al,"	"1978.0,0.004,0.996,20625.0,0.9647,0.0025,0.0265,0.0063,0.0,0.5334,0.4489,0.0,0.0035,0.4343,0.4641,0.1016,0.0"
"Rehobethtown_al,"	"993.0,0.0031,0.9969,34267.0,0.9547,0.0085,0.0227,0.0142,0.001,0.9668,0.0081,0.0,0.0151,0.5407,0.3178,0.1415,0.0"
"Reptontown_al,"	"280.0,0.0,1.0,22083.0,0.9035,0.0351,0.0,0.0614,0.0,0.6679,0.3179,0.0,0.0071,0.4712,0.4764,0.0524,0.0"
"Ridgevilletown_al,"	"158.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.1899,0.7911,0.0,0.0,0.2762,0.6519,0.0718,0.0"
"RiverFallstown_al,"	"616.0,0.0202,0.9798,21838.0,0.9591,0.0,0.0409,0.0,0.0,0.625,0.3604,0.0,0.0081,0.5357,0.3824,0.0819,0.0"
"Riversidetown_al,"	"1564.0,0.0019,0.9981,34813.0,0.9521,0.0062,0.034,0.0077,0.0013,0.851,0.124,0.0,0.0096,0.6064,0.3024,0.0913,0.0"
"Riverviewtown_al,"	"99.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9394,0.0101,0.0,0.0202,0.4118,0.5,0.0882,0.0"
"Roanokecity_al,"	"6563.0,0.018,0.982,26946.0,0.9523,0.0,0.0376,0.0077,0.0026,0.5894,0.3977,0.0024,0.0119,0.4539,0.4279,0.1181,0.0"
"Robertsdalecity_al,"	"3782.0,0.0128,0.9872,33194.0,0.9448,0.0,0.0349,0.0203,0.0024,0.9426,0.0331,0.0,0.0193,0.5296,0.3375,0.1329,0.0"
"RockCreekCDP_al,"	"1495.0,0.0,1.0,missing,0.9423,0.0,0.0289,0.0289,0.0007,0.9886,0.0027,0.0,0.0054,0.5727,0.3438,0.0835,0.0"
"RockMillsCDP_al,"	"676.0,0.0,1.0,missing,0.9651,0.0,0.0,0.0349,0.0,0.9763,0.0222,0.0,0.0163,0.6882,0.1961,0.1157,0.0"
"Rockfordtown_al,"	"428.0,0.0241,0.9759,20000.0,0.8646,0.0,0.0729,0.0521,0.0,0.6565,0.3248,0.0104,0.0117,0.4471,0.4592,0.0937,0.0"
"Rogersvilletown_al,"	"1199.0,0.0017,0.9983,29779.0,0.9692,0.0,0.0154,0.0154,0.0042,0.9308,0.0567,0.0,0.0042,0.4579,0.4424,0.0997,0.0"
"Rosatown_al,"	"313.0,0.0,1.0,missing,0.9298,0.0,0.0263,0.0439,0.0,0.9968,0.0,0.0,0.0064,0.4553,0.417,0.1277,0.0"
"Russellvillecity_al,"	"8971.0,0.0974,0.9026,25333.0,0.9074,0.0,0.0849,0.0046,0.0012,0.7931,0.1125,0.0031,0.1264,0.4792,0.4252,0.0956,0.0"
"Rutledgetown_al,"	"476.0,0.0,1.0,17500.0,0.9691,0.0,0.0206,0.0103,0.0,0.7101,0.2836,0.0,0.0,0.4638,0.4745,0.0617,0.0"
"SaksCDP_al,"	"10698.0,0.0232,0.9768,37321.0,0.9447,0.0126,0.0155,0.0215,0.007,0.8447,0.1285,0.0056,0.0165,0.5489,0.3357,0.1154,0.0"
"Samsoncity_al,"	"2071.0,0.0078,0.9922,18594.0,0.9557,0.0,0.0303,0.014,0.0,0.7711,0.2042,0.0,0.0246,0.4672,0.4441,0.0887,0.0"
"SandRocktown_al,"	"509.0,0.0124,0.9876,35179.0,0.9733,0.0107,0.0107,0.0053,0.0,0.9941,0.0039,0.0,0.0,0.644,0.2853,0.0707,0.0"
"Sanfordtown_al,"	"269.0,0.0,1.0,20139.0,0.952,0.0,0.048,0.0,0.0,0.9777,0.0,0.0,0.0186,0.4513,0.4646,0.0841,0.0"
"Saralandcity_al,"	"12288.0,0.017,0.983,38318.0,0.9348,0.0063,0.0305,0.0284,0.0046,0.885,0.0897,0.0,0.0117,0.5444,0.3283,0.1273,0.0"
"SardisCitytown_al,"	"1438.0,0.0085,0.9915,36000.0,0.9602,0.0,0.0381,0.0017,0.0,0.991,0.0014,0.0,0.0063,0.5596,0.3102,0.1302,0.0"
"Satsumacity_al,"	"5687.0,0.0038,0.9962,50496.0,0.9469,0.0,0.0256,0.0275,0.0025,0.9372,0.0505,0.0,0.0058,0.5633,0.3341,0.1026,0.0"
"Scottsborocity_al,"	"14762.0,0.0101,0.9899,32654.0,0.9676,0.0014,0.0143,0.0125,0.0054,0.9111,0.0534,0.0042,0.015,0.5399,0.3436,0.1165,0.0"
"Sectiontown_al,"	"769.0,0.0027,0.9973,31500.0,0.9938,0.0,0.0031,0.0031,0.0,0.9389,0.0078,0.0,0.0052,0.5131,0.3464,0.1405,0.0"
"Selmacity_al,"	"20512.0,0.0087,0.9913,21261.0,0.9543,0.0049,0.0212,0.0181,0.0056,0.2877,0.6968,0.0016,0.0067,0.4102,0.4888,0.101,0.0"
"Selmont-WestSelmont_al,"	"3502.0,0.0045,0.9955,11591.0,0.9617,0.007,0.0117,0.0141,0.0009,0.0791,0.9135,0.0055,0.0086,0.327,0.5672,0.1058,0.0"
"Sheffieldcity_al,"	"9652.0,0.0122,0.9878,26673.0,0.9542,0.0033,0.0293,0.0119,0.0028,0.7121,0.2621,0.0012,0.015,0.4655,0.4079,0.1265,0.0"
"Shilohtown_al,"	"289.0,0.0,1.0,34861.0,1.0,0.0,0.0,0.0,0.0,0.9758,0.0,0.0,0.0069,0.5556,0.3413,0.1032,0.0"
"Shortertown_al,"	"355.0,0.0056,0.9944,18929.0,1.0,0.0,0.0,0.0,0.0,0.1634,0.8169,0.0,0.0,0.5618,0.3322,0.106,0.0"
"Silastown_al,"	"529.0,0.0033,0.9967,20882.0,1.0,0.0,0.0,0.0,0.0,0.7183,0.2571,0.0,0.0019,0.4074,0.5054,0.0871,0.0"
"Silverhilltown_al,"	"616.0,0.0348,0.9652,42083.0,0.9205,0.0084,0.0502,0.0209,0.0065,0.9805,0.0,0.0,0.0146,0.5341,0.3112,0.1546,0.0"
"Sipseytown_al,"	"552.0,0.0033,0.9967,23000.0,0.9444,0.0,0.0253,0.0303,0.0,0.6812,0.3134,0.0,0.0018,0.3598,0.521,0.1192,0.0"
"Skylinetown_al,"	"843.0,0.0037,0.9963,missing,0.9871,0.0,0.0097,0.0032,0.0012,0.949,0.0,0.0,0.0071,0.5247,0.3719,0.1034,0.0"
"Slocombcity_al,"	"2052.0,0.01,0.99,22113.0,0.9494,0.0025,0.0284,0.0197,0.0005,0.7281,0.2461,0.0,0.0283,0.4994,0.4181,0.0826,0.0"
"SmithsCDP_al,"	"21756.0,0.0122,0.9878,43977.0,0.9226,0.0017,0.0476,0.0259,0.0039,0.8479,0.1267,0.0022,0.0208,0.6503,0.2461,0.1036,0.0"
"SmokeRiseCDP_al,"	"1750.0,0.0134,0.9866,missing,0.9819,0.0,0.0181,0.0,0.0006,0.9851,0.0,0.0,0.0023,0.639,0.2567,0.1043,0.0"
"Sneadtown_al,"	"748.0,0.0096,0.9904,missing,0.9343,0.006,0.0179,0.0418,0.0027,0.9947,0.0,0.0,0.0053,0.4526,0.4842,0.0632,0.0"
"Somervilletown_al,"	"347.0,0.0087,0.9913,26250.0,0.9259,0.0074,0.037,0.0296,0.0,0.9135,0.0576,0.0,0.0058,0.5385,0.3346,0.1269,0.0"
"SouthVinemonttown_al,"	"425.0,0.046,0.954,26806.0,0.9389,0.0,0.0611,0.0,0.0,0.9459,0.0047,0.0,0.04,0.4725,0.3681,0.1594,0.0"
"Southsidecity_al,"	"7036.0,0.0086,0.9914,52464.0,0.9737,0.0045,0.0124,0.0094,0.0024,0.9811,0.0061,0.0,0.0067,0.5754,0.2883,0.1363,0.0"
"SpanishFortcity_al,"	"5423.0,0.0276,0.9724,56699.0,0.9018,0.012,0.0551,0.0311,0.0074,0.9364,0.0437,0.0,0.0094,0.5231,0.3171,0.1599,0.0"
"Springvilletown_al,"	"2521.0,0.0085,0.9915,missing,0.9678,0.0068,0.0254,0.0,0.0028,0.9056,0.0774,0.0,0.0024,0.5462,0.3274,0.1264,0.0"
"St.Floriantown_al,"	"335.0,0.0431,0.9569,46250.0,0.9402,0.0256,0.0085,0.0,0.006,0.9881,0.006,0.0256,0.0,0.5257,0.2964,0.1779,0.0"
"Steeletown_al,"	"1093.0,0.0211,0.9789,32941.0,0.9436,0.0,0.049,0.0074,0.0009,0.9753,0.0,0.0,0.032,0.5184,0.3855,0.0961,0.0"
"Stevensoncity_al,"	"1770.0,0.0093,0.9907,26908.0,0.9636,0.0038,0.0201,0.0125,0.0011,0.7288,0.2237,0.0,0.0153,0.561,0.368,0.071,0.0"
"Sulligentcity_al,"	"2151.0,0.0075,0.9925,26541.0,0.9645,0.0,0.0309,0.0046,0.0,0.7708,0.218,0.0,0.0158,0.477,0.419,0.104,0.0"
"Sumitoncity_al,"	"2665.0,0.0035,0.9965,26364.0,0.9574,0.0,0.0329,0.0048,0.0015,0.9321,0.036,0.0048,0.0071,0.4379,0.4594,0.1026,0.0"
"Summerdaletown_al,"	"655.0,0.0,1.0,missing,0.9577,0.0,0.0269,0.0154,0.0015,0.9023,0.0489,0.0,0.0229,0.5441,0.3109,0.145,0.0"
"SusanMooretown_al,"	"721.0,0.0244,0.9756,missing,0.9532,0.0,0.0468,0.0,0.0014,0.9348,0.0014,0.0,0.0596,0.5286,0.3384,0.133,0.0"
"SweetWatertown_al,"	"234.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9231,0.0556,0.0,0.0,0.5455,0.3923,0.0622,0.0"
"Sylacaugacity_al,"	"12616.0,0.0099,0.9901,29533.0,0.9451,0.0058,0.0309,0.0172,0.0029,0.6917,0.2891,0.001,0.0097,0.4627,0.4254,0.1118,0.0"
"SylvanSpringstown_al,"	"1465.0,0.0,1.0,42692.0,0.9273,0.0,0.0433,0.0294,0.0007,0.9863,0.0068,0.0,0.0048,0.5281,0.3625,0.1093,0.0"
