"Raglandtown_al,"	"0.0306,0.0,0.001,30152.0,30152.0,0.5496,0.3038,0.999,0.0,0.9893,0.0067,0.8489,0.1289,0.0,0.0533,0.004"
"RainbowCitycity_al,"	"0.0848,0.0076,0.0217,40216.0,40216.0,0.5128,0.1164,0.9783,0.0028,0.9615,0.0102,0.8399,0.1061,0.0022,0.0885,0.0232"
"Rainsvillecity_al,"	"0.0241,29505.0,29505.0,0.9759,0.0066,0.942,0.0155,0.8341,0.1334,0.0039,0.0634,0.032"
"Ranburnetown_al,"	"0.0,1.0,0.0,0.9497,0.0,0.8737,0.0921,0.0,0.0447,0.0503"
"RedBaycity_al,"	"0.0066,0.9934,0.0,0.978,0.0,0.8021,0.167,0.0,0.0533,0.022"
"RedLeveltown_al,"	"0.0375,0.0,0.0,0.563,0.3164,1.0,0.0,0.9674,0.014,0.8018,0.1526,0.0,0.0774,0.0186"
"RedstoneArsenalCDP_al,"	"0.0533,0.9467,0.0442,0.8092,0.0843,0.927,0.0184,0.0181,0.0789,0.0442"
"ReeceCitytown_al,"	"0.005,37262.0,37262.0,0.995,0.0082,0.959,0.0,0.7902,0.165,0.0,0.0855,0.0328"
"Reformcity_al,"	"0.0398,0.0016,0.004,20625.0,20625.0,0.5085,0.2957,0.996,0.0025,0.9647,0.0063,0.8198,0.1558,0.0,0.0596,0.0265"
"Rehobethtown_al,"	"0.0031,34267.0,34267.0,0.9969,0.0085,0.9547,0.0142,0.8091,0.1175,0.0,0.1055,0.0227"
"Reptontown_al,"	"0.0,22083.0,22083.0,1.0,0.0351,0.9035,0.0614,0.7958,0.178,0.0,0.0366,0.0"
"Ridgevilletown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8177,0.1823,0.0,0.0276,0.0"
"RiverFallstown_al,"	"0.0675,0.0072,0.0202,21838.0,21838.0,0.4988,0.3277,0.9798,0.0,0.9591,0.0,0.8277,0.1471,0.0,0.0357,0.0409"
"Riversidetown_al,"	"0.0019,34813.0,34813.0,0.9981,0.0062,0.9521,0.0077,0.8346,0.1361,0.0,0.0701,0.034"
"Riverviewtown_al,"	"0.0,1.0,0.0,1.0,0.0,0.7353,0.2647,0.0,0.0441,0.0"
"Roanokecity_al,"	"0.041,0.0036,0.018,26946.0,26946.0,0.4474,0.3343,0.982,0.0,0.9523,0.0077,0.8152,0.1512,0.0024,0.0667,0.0376"
"Robertsdalecity_al,"	"0.0358,0.0,0.0128,33194.0,33194.0,0.5852,0.2091,0.9872,0.0,0.9448,0.0203,0.8323,0.1272,0.0,0.0666,0.0349"
"RockCreekCDP_al,"	"0.0,1.0,0.0,0.9423,0.0289,0.8492,0.1185,0.0,0.0476,0.0289"
"RockMillsCDP_al,"	"0.0,1.0,0.0,0.9651,0.0349,0.9314,0.0431,0.0,0.0686,0.0"
"Rockfordtown_al,"	"0.0241,20000.0,20000.0,0.9759,0.0,0.8646,0.0521,0.8127,0.1813,0.0104,0.0393,0.0729"
"Rogersvilletown_al,"	"0.0017,29779.0,29779.0,0.9983,0.0,0.9692,0.0154,0.7944,0.1734,0.0,0.054,0.0154"
"Rosatown_al,"	"0.0,1.0,0.0,0.9298,0.0439,0.7489,0.1617,0.0,0.1149,0.0263"
"Russellvillecity_al,"	"0.0375,0.0052,0.0974,25333.0,25333.0,0.481,0.3252,0.9026,0.0,0.9074,0.0046,0.8115,0.1568,0.0031,0.0575,0.0849"
"Rutledgetown_al,"	"0.0,17500.0,17500.0,1.0,0.0,0.9691,0.0103,0.7962,0.193,0.0,0.0134,0.0206"
"SaksCDP_al,"	"0.0544,0.0065,0.0232,37321.0,37321.0,0.5727,0.2159,0.9768,0.0126,0.9447,0.0215,0.8309,0.13,0.0056,0.0726,0.0155"
"Samsoncity_al,"	"0.0254,0.0,0.0078,18594.0,18594.0,0.4631,0.4004,0.9922,0.0,0.9557,0.014,0.7933,0.1668,0.0,0.0712,0.0303"
"SandRocktown_al,"	"0.0124,35179.0,35179.0,0.9876,0.0107,0.9733,0.0053,0.8315,0.1304,0.0,0.0761,0.0107"
"Sanfordtown_al,"	"0.0,20139.0,20139.0,1.0,0.0,0.952,0.0,0.8142,0.1416,0.0,0.0442,0.048"
"Saralandcity_al,"	"0.0486,0.004,0.017,38318.0,38318.0,0.5924,0.1858,0.983,0.0063,0.9348,0.0284,0.8508,0.1125,0.0,0.0634,0.0305"
"SardisCitytown_al,"	"0.0456,0.002,0.0085,36000.0,36000.0,0.5486,0.2083,0.9915,0.0,0.9602,0.0017,0.8552,0.1157,0.0,0.0608,0.0381"
"Satsumacity_al,"	"0.0038,50496.0,50496.0,0.9962,0.0,0.9469,0.0275,0.8419,0.1316,0.0,0.0512,0.0256"
"Scottsborocity_al,"	"0.0101,32654.0,32654.0,0.9899,0.0014,0.9676,0.0125,0.8414,0.1173,0.0042,0.0709,0.0143"
"Sectiontown_al,"	"0.0027,31500.0,31500.0,0.9973,0.0,0.9938,0.0031,0.8529,0.1242,0.0,0.0703,0.0031"
"Selmacity_al,"	"0.0582,0.0031,0.0087,21261.0,21261.0,0.4841,0.2343,0.9913,0.0049,0.9543,0.0181,0.7936,0.1698,0.0016,0.0623,0.0212"
"Selmont-WestSelmont_al,"	"0.0045,11591.0,11591.0,0.9955,0.007,0.9617,0.0141,0.7344,0.2375,0.0055,0.0694,0.0117"
"Sheffieldcity_al,"	"0.0479,0.0048,0.0122,26673.0,26673.0,0.517,0.2264,0.9878,0.0033,0.9542,0.0119,0.8171,0.1474,0.0012,0.0681,0.0293"
"Shilohtown_al,"	"0.0,34861.0,34861.0,1.0,0.0,1.0,0.0,0.8889,0.0873,0.0,0.0437,0.0"
"Shortertown_al,"	"0.0056,18929.0,18929.0,0.9944,0.0,1.0,0.0,0.8092,0.1625,0.0,0.0424,0.0"
"Silastown_al,"	"0.0654,0.0,0.0033,20882.0,20882.0,0.5864,0.222,0.9967,0.0,1.0,0.0,0.8017,0.1917,0.0,0.037,0.0"
"Silverhilltown_al,"	"0.0348,42083.0,42083.0,0.9652,0.0084,0.9205,0.0209,0.8635,0.0884,0.0,0.0783,0.0502"
"Sipseytown_al,"	"0.0033,23000.0,23000.0,0.9967,0.0,0.9444,0.0303,0.7243,0.2477,0.0,0.0701,0.0253"
"Skylinetown_al,"	"0.0037,0.9963,0.0,0.9871,0.0032,0.8333,0.1451,0.0,0.0509,0.0097"
"Slocombcity_al,"	"0.0588,0.0007,0.01,22113.0,22113.0,0.5417,0.2835,0.99,0.0025,0.9494,0.0197,0.8073,0.1607,0.0,0.0576,0.0284"
"SmithsCDP_al,"	"0.0777,0.0024,0.0122,43977.0,43977.0,0.5894,0.1586,0.9878,0.0017,0.9226,0.0259,0.8885,0.079,0.0022,0.0573,0.0476"
"SmokeRiseCDP_al,"	"0.0134,0.9866,0.0,0.9819,0.0,0.8539,0.0986,0.0,0.0645,0.0181"
"Sneadtown_al,"	"0.0096,0.9904,0.006,0.9343,0.0418,0.797,0.193,0.0,0.0266,0.0179"
"Somervilletown_al,"	"0.0087,26250.0,26250.0,0.9913,0.0074,0.9259,0.0296,0.8538,0.1154,0.0,0.0692,0.037"
"SouthVinemonttown_al,"	"0.046,26806.0,26806.0,0.954,0.0,0.9389,0.0,0.8232,0.142,0.0,0.058,0.0611"
"Southsidecity_al,"	"0.0086,52464.0,52464.0,0.9914,0.0045,0.9737,0.0094,0.8518,0.0973,0.0,0.063,0.0124"
"SpanishFortcity_al,"	"0.0655,0.0251,0.0276,56699.0,56699.0,0.4624,0.0586,0.9724,0.012,0.9018,0.0311,0.8487,0.1179,0.0,0.0669,0.0551"
"Springvilletown_al,"	"0.0085,0.9915,0.0068,0.9678,0.0,0.8596,0.1041,0.0,0.0702,0.0254"
"St.Floriantown_al,"	"0.0431,46250.0,46250.0,0.9569,0.0256,0.9402,0.0,0.8221,0.1344,0.0256,0.0553,0.0085"
"Steeletown_al,"	"0.0211,32941.0,32941.0,0.9789,0.0,0.9436,0.0074,0.8505,0.1234,0.0,0.0474,0.049"
"Stevensoncity_al,"	"0.0093,26908.0,26908.0,0.9907,0.0038,0.9636,0.0125,0.8043,0.1668,0.0,0.0544,0.0201"
"Sulligentcity_al,"	"0.0436,0.0,0.0075,26541.0,26541.0,0.4965,0.3601,0.9925,0.0,0.9645,0.0046,0.8111,0.1506,0.0,0.061,0.0309"
"Sumitoncity_al,"	"0.0379,0.0011,0.0035,26364.0,26364.0,0.5359,0.2762,0.9965,0.0,0.9574,0.0048,0.7981,0.1784,0.0048,0.0552,0.0329"
"Summerdaletown_al,"	"0.0,1.0,0.0,0.9577,0.0154,0.8067,0.145,0.0,0.0714,0.0269"
"SusanMooretown_al,"	"0.0692,0.0042,0.0244,0.543,0.218,0.9756,0.0,0.9532,0.0,0.8232,0.1296,0.0,0.0859,0.0468"
"SweetWatertown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8517,0.1675,0.0,0.0096,0.0"
"Sylacaugacity_al,"	"0.0099,29533.0,29533.0,0.9901,0.0058,0.9451,0.0172,0.8078,0.1502,0.001,0.0742,0.0309"
"SylvanSpringstown_al,"	"0.0,42692.0,42692.0,1.0,0.0,0.9273,0.0294,0.8416,0.123,0.0,0.0587,0.0433"
"Sylvaniatown_al,"	"0.0017,28553.0,28553.0,0.9983,0.0,0.9714,0.0061,0.8425,0.1395,0.0041,0.0412,0.0184"
"TalladegaSpringsto_al,"	"0.0,1.0,0.0,0.9138,0.0,0.8875,0.1125,0.0,0.0625,0.0862"
"Talladegacity_al,"	"0.0375,0.0047,0.0052,29617.0,29617.0,0.4983,0.2798,0.9948,0.0082,0.9543,0.0127,0.8083,0.1503,0.0017,0.068,0.0231"
"Tallasseecity_al,"	"0.0097,23946.0,23946.0,0.9903,0.0073,0.9523,0.0,0.8104,0.1522,0.0,0.0593,0.0405"
"Tarrantcity_al,"	"0.0105,29380.0,29380.0,0.9895,0.0,0.9502,0.0051,0.8149,0.1477,0.0,0.0578,0.0446"
"Taylortown_al,"	"0.0118,40664.0,40664.0,0.9882,0.0131,0.9071,0.0145,0.871,0.0983,0.0,0.0538,0.0653"
"TheodoreCDP_al,"	"0.0464,0.0036,0.01,33750.0,33750.0,0.5671,0.2464,0.99,0.0069,0.9552,0.0179,0.8257,0.1509,0.0,0.0489,0.02"
"Thomastontown_al,"	"0.0,1.0,0.0,0.9045,0.0191,0.8267,0.1533,0.0,0.06,0.0764"
"Thomasvillecity_al,"	"0.0085,0.9915,0.0034,0.9699,0.004,0.7764,0.1859,0.0,0.0656,0.0227"
"Thorsbytown_al,"	"0.0557,0.0017,0.0252,0.5322,0.2157,0.9748,0.0,0.9515,0.0117,0.8857,0.0907,0.0,0.0465,0.0367"
"TillmansCornerCDP_al,"	"0.048,0.0008,0.0104,34309.0,34309.0,0.6068,0.2089,0.9896,0.0107,0.9344,0.0211,0.8463,0.1161,0.0,0.0615,0.0337"
"TownCreektown_al,"	"0.0211,24583.0,24583.0,0.9789,0.0,0.9377,0.0189,0.8548,0.1266,0.0,0.0491,0.0434"
"Toxeytown_al,"	"0.0,1.0,0.0,0.9643,0.0,0.8602,0.1398,0.0,0.0,0.0357"
"Traffordtown_al,"	"0.0,23611.0,23611.0,1.0,0.0,0.9241,0.0134,0.8368,0.1402,0.0,0.0299,0.0625"
"Trianatown_al,"	"0.0,26250.0,26250.0,1.0,0.0,0.9595,0.0,0.8423,0.119,0.0,0.0476,0.0405"
"Trinitytown_al,"	"0.007,54271.0,54271.0,0.993,0.003,0.9475,0.0075,0.8797,0.0859,0.0,0.0584,0.042"
"Troycity_al,"	"0.0277,25352.0,25352.0,0.9723,0.0124,0.9299,0.0171,0.804,0.1244,0.0054,0.1135,0.0352"
"Trussvillecity_al,"	"0.0117,66943.0,66943.0,0.9883,0.0051,0.9627,0.014,0.8728,0.0838,0.0,0.0644,0.0182"
"Tuscaloosacity_al,"	"0.0484,0.0259,0.0251,27731.0,27731.0,0.4302,0.1699,0.9749,0.0118,0.9298,0.0224,0.7896,0.1302,0.0032,0.1153,0.0328"
"Tuscumbiacity_al,"	"0.0101,27793.0,27793.0,0.9899,0.0083,0.9516,0.0094,0.8141,0.1479,0.0,0.0718,0.0306"
"Tuskegeecity_al,"	"0.0653,0.0149,0.0238,18889.0,18889.0,0.4102,0.1891,0.9762,0.0064,0.9375,0.0142,0.7329,0.1923,0.0039,0.1253,0.0381"
"Underwood-Petersvill_al,"	"0.0064,37159.0,37159.0,0.9936,0.0,0.9398,0.023,0.8421,0.1124,0.0,0.0789,0.0372"
"UnionGrovetown_al,"	"0.0,1.0,0.0,0.9286,0.0714,0.875,0.0714,0.0,0.0536,0.0"
"UnionSpringscity_al,"	"0.067,18520.0,18520.0,0.933,0.0,0.9173,0.0056,0.8078,0.1688,0.0,0.0452,0.0771"
"Uniontown_al,"	"0.0,0.0,0.0,22031.0,22031.0,0.6371,0.2339,1.0,0.037,0.963,0.0,0.8113,0.1321,0.0,0.0818,0.0"
"Uniontowncity_al,"	"0.0406,0.0036,0.0037,12386.0,12386.0,0.3919,0.3775,0.9963,0.0081,0.9533,0.0064,0.7948,0.1846,0.0,0.0497,0.0322"
"ValleyHeadtown_al,"	"0.0292,29013.0,29013.0,0.9708,0.0,0.8685,0.0239,0.8344,0.0879,0.0,0.0961,0.1076"
"Valleycity_al,"	"0.053,0.0024,0.0089,31395.0,31395.0,0.5226,0.2987,0.9911,0.0013,0.9525,0.0224,0.8396,0.1264,0.0021,0.0553,0.0216"
"Vancetown_al,"	"0.0104,0.9896,0.0208,0.9479,0.0,0.8039,0.1324,0.0,0.1078,0.0312"
"Vernoncity_al,"	"0.0128,0.9872,0.0,0.9796,0.0043,0.8219,0.1381,0.0,0.0727,0.0161"
"VestaviaHillscity_al,"	"0.0418,70623.0,70623.0,0.9582,0.0134,0.9178,0.0385,0.862,0.0977,0.0046,0.0689,0.0256"
"Vinatown_al,"	"0.0,1.0,0.0,0.9781,0.0,0.7992,0.1892,0.0,0.027,0.0219"
"Vincenttown_al,"	"0.0038,35045.0,35045.0,0.9962,0.0027,0.9619,0.0041,0.8346,0.1405,0.0,0.0397,0.0313"
"Vredenburghtown_al,"	"0.0,1.0,0.0,0.961,0.026,0.8712,0.1159,0.0,0.0515,0.013"
"Wadleytown_al,"	"0.0124,17500.0,17500.0,0.9876,0.0179,0.9643,0.0,0.7315,0.2405,0.0,0.0481,0.0179"
"Waldotown_al,"	"0.0,0.0187,0.0,26563.0,26563.0,0.5062,0.375,1.0,0.0,0.9368,0.0632,0.802,0.1827,0.0,0.0203,0.0"
"WalnutGrovetown_al,"	"0.0,26688.0,26688.0,1.0,0.0,0.9608,0.0196,0.8226,0.1735,0.0,0.0507,0.0196"
"Warriorcity_al,"	"0.0,28143.0,28143.0,1.0,0.009,0.9368,0.0218,0.809,0.1637,0.0,0.0542,0.0323"
"Waterlootown_al,"	"0.0205,25536.0,25536.0,0.9795,0.0,0.8442,0.0649,0.7083,0.2262,0.0,0.0893,0.0909"
"Waverlytown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8403,0.1458,0.0,0.0625,0.0"
"Weavercity_al,"	"0.0269,36573.0,36573.0,0.9731,0.0245,0.8854,0.048,0.8408,0.1111,0.0,0.0801,0.0421"
"Webbtown_al,"	"0.0,31364.0,31364.0,1.0,0.0,0.9573,0.0102,0.8719,0.0961,0.0,0.0631,0.0325"
"Wedoweetown_al,"	"0.0385,0.0328,0.0049,26136.0,26136.0,0.4027,0.3121,0.9951,0.0068,0.9291,0.0169,0.7297,0.2516,0.0,0.0625,0.0473"
"WestBloctontown_al,"	"0.0605,0.0,0.0,0.5752,0.2805,1.0,0.0,0.9753,0.0053,0.8099,0.1662,0.0035,0.038,0.0159"
"WestEnd-CobbTownC_al,"	"0.0093,22418.0,22418.0,0.9907,0.0044,0.9644,0.0075,0.7713,0.2047,0.0037,0.0495,0.02"
"WestJeffersontown_al,"	"0.0057,47813.0,47813.0,0.9943,0.0,0.9704,0.0296,0.8367,0.1327,0.0,0.0782,0.0"
"WestPointtown_al,"	"0.0,1.0,0.0,0.9573,0.0171,0.8444,0.1401,0.0,0.0545,0.0256"
"Wetumpkacity_al,"	"0.0063,35536.0,35536.0,0.9937,0.006,0.9429,0.0159,0.8755,0.1023,0.0,0.0641,0.0351"
"WhiteHalltown_al,"	"0.0,18158.0,18158.0,1.0,0.0,0.9765,0.0,0.7942,0.1742,0.0,0.0631,0.0235"
"Wilsonvilletown_al,"	"0.0514,0.0018,0.0073,42105.0,42105.0,0.5835,0.1936,0.9927,0.0,0.9752,0.0066,0.8161,0.1417,0.0,0.0655,0.0182"
"Wiltontown_al,"	"0.0188,0.0,0.0315,33750.0,33750.0,0.6317,0.1909,0.9685,0.0046,0.9259,0.0231,0.8319,0.1447,0.0,0.0383,0.0463"
"Winfieldcity_al,"	"0.0037,31317.0,31317.0,0.9963,0.0016,0.9864,0.0,0.8093,0.1548,0.0,0.061,0.012"
"Woodlandtown_al,"	"0.0,1.0,0.0,1.0,0.0,0.8418,0.1329,0.0,0.0633,0.0"
"Woodvilletown_al,"	"0.0367,0.0061,0.008,35000.0,35000.0,0.5906,0.2363,0.992,0.0069,0.9724,0.0138,0.8266,0.1243,0.0,0.0876,0.0069"
"YellowBlufftown_al,"	"0.0,1.0,0.0,0.973,0.0,0.7071,0.2929,0.0,0.0143,0.027"
"Yorkcity_al,"	"0.0088,19153.0,19153.0,0.9912,0.0048,0.9487,0.0209,0.775,0.1982,0.0,0.0522,0.0257"
